category,layer,feature_idx,effect_size,accuracy,acc_delta,mean_entropy,ent_delta
both,22,14638,0.6116427584796398,0.6919242273180458,-0.09970089730808596,0.5235818457091671,-0.004767127779900848
both,22,4287,0.5267758109780754,0.6929212362911267,0.0,0.5201622262014896,-0.0081867472875784
both,22,2723,0.44091069118728543,0.6926363765845321,-0.02848597065945313,0.5281955392363372,-0.00015343425273073308
both,22,7554,0.4174457320343629,0.6932060959977211,0.028485970659442028,0.5264096438613909,-0.0019393296276770666
both,22,16185,0.34683497082105763,0.6926363765845321,-0.02848597065945313,0.5284280496983892,7.907620932123827e-05
both,23,6062,0.4930350380784908,0.6919242273180458,-0.09970089730808596,0.5287580597873662,0.0004090862982982779
both,23,3334,0.4129070655618742,0.6926363765845321,-0.02848597065945313,0.527343740557749,-0.0010052329313189334
both,23,11655,0.38753074050839775,0.6934909557043156,0.05697194131889516,0.5348168039438576,0.006467830454789603
both,23,2155,0.37253698742978236,0.6933485258510184,0.04272895598916859,0.5282032397074382,-0.00014573378162974215
both,23,12731,0.3703010382108434,0.6936333855576129,0.07121492664862172,0.5263789719599127,-0.001970001529155274
both,24,15965,0.5708502824247239,0.6912120780515596,-0.17091582395670768,0.5296983640096113,0.001349390520543392
both,24,4551,0.5259917019893181,0.6922090870246403,-0.07121492664863283,0.5283546207227681,5.647233700112331e-06
both,24,10089,0.4498835286661322,0.6933485258510184,0.04272895598916859,0.5290590258405954,0.0007100523515274348
both,24,12111,0.4346031824305659,0.6916393676114514,-0.12818686796752798,0.5308956111205821,0.0025466376315141925
both,24,1927,0.42726937585751906,0.6923515168779376,-0.05697194131890626,0.5275467492437746,-0.0008022242452933037
both,25,10552,0.6293289990342554,0.6916393676114514,-0.12818686796752798,0.5162904868419218,-0.01205848664714615
both,25,6189,0.5176219669934322,0.6920666571713431,-0.08545791197835939,0.5221284135600991,-0.006220559928968861
both,25,5890,0.4957476608195648,0.689787779518587,-0.31334567725396223,0.517305202412331,-0.01104377107673693
both,25,2065,0.4747532823652047,0.6903574989317761,-0.25637373593505597,0.5113779660397092,-0.016971007449358755
both,25,4414,0.4620155747702728,0.6917817974647487,-0.11394388263780142,0.5285125158110704,0.00016354232200244123
both,26,12945,0.6680962846674692,0.6924939467312349,-0.042728955989179696,0.4883892332613882,-0.03995974022767973
both,26,622,0.42690756716265,0.6882210511323174,-0.47001851588093224,0.52857188506081,0.0002229115717420349
both,26,4685,0.3740505404763285,0.6924939467312349,-0.042728955989179696,0.5280391414914634,-0.0003098319976045927
both,26,14141,0.35287797327012255,0.6917817974647487,-0.11394388263780142,0.5291053412372692,0.0007563677482012032
